transaction_id,item,total_spent,transaction_date,payment_method,location,price_per_unit,quantity,_s5_reason,_strict_reason
TXN_6131415,,7.5,2023-11-24,Digital Wallet,Unknown,1.5,5.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_1718733,,6.0,2023-05-31,Cash,,2.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5932169,Salad,25.0,2023-11-06,Credit Card,Unknown,,5.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_6064282,Smoothie,16.0,2023-10-18,Credit Card,,4.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9309509,Tea,7.5,2023-11-15,,,,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2806206,Sandwich,12.0,2023-01-25,Cash,,4.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8900579,Sandwich,12.0,2023-11-01,Credit Card,,4.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5406758,,25.0,2023-07-06,,Takeaway,5.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_2982163,Coffee,,2023-03-22,,,2.0,4.0,MISSING_LOCATION,SCHEMA_VIOLATION
TXN_3225132,Sandwich,12.0,2023-06-26,Credit Card,,4.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6522252,Tea,3.0,2023-01-14,Digital Wallet,,1.5,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5855981,Juice,6.0,2023-11-09,Cash,,3.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4802389,Cake,6.0,2023-12-14,,,3.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7516790,Cake,6.0,2023-01-08,Unknown,,3.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2631671,Cookie,,,Credit Card,,1.0,1.0,MISSING_DATE,SCHEMA_VIOLATION
TXN_9372046,,6.0,2023-04-10,Credit Card,In-store,2.0,3.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_9402270,Coffee,6.0,2023-02-09,,In-store,2.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_9306229,Smoothie,8.0,2023-09-08,,,4.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5379179,Cookie,2.0,2023-07-08,Digital Wallet,,1.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1996318,Cake,S5_REVIEW_REQUIRED,2023-09-04,Digital Wallet,,3.0,5.0,MISSING_LOCATION,SCHEMA_VIOLATION
TXN_2135613,Smoothie,12.0,2023-04-06,Digital Wallet,,4.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1461246,Smoothie,4.0,2023-06-01,,,4.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2452624,Juice,3.0,2023-11-10,Cash,,3.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5319247,Sandwich,20.0,2023-03-02,,In-store,4.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_3599473,Coffee,S5_REVIEW_REQUIRED,2023-08-29,Cash,,2.0,2.0,MISSING_LOCATION,SCHEMA_VIOLATION
TXN_4959129,,6.0,2023-06-24,Credit Card,In-store,3.0,2.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_5591145,Sandwich,12.0,2023-08-22,,Takeaway,4.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_7943598,,16.0,,Credit Card,,4.0,4.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_6845472,Smoothie,20.0,2023-12-11,Digital Wallet,,4.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6211466,,3.0,2023-09-12,Cash,In-store,1.5,2.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_3200203,,8.0,2023-12-04,,Unknown,,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_8498613,Sandwich,,2023-11-08,,,,2.0,MISSING_LOCATION,SCHEMA_VIOLATION
TXN_3432879,Cake,15.0,2023-02-05,Credit Card,,3.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4536553,Tea,3.0,2023-08-17,Cash,,1.5,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9036067,Cookie,5.0,2023-10-06,Credit Card,,1.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4201578,Salad,25.0,2023-01-23,,In-store,5.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_1249069,Coffee,4.0,2023-01-22,,Unknown,2.0,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4068183,Smoothie,16.0,2023-08-01,Digital Wallet,,4.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7206160,Sandwich,8.0,2023-09-07,,,4.0,,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7903841,,6.0,2023-06-24,Digital Wallet,,3.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8936663,Cookie,4.0,2023-11-12,Credit Card,,1.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7771434,Coffee,8.0,2023-03-26,Credit Card,,2.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6087494,Juice,15.0,2023-07-05,Credit Card,,3.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2490759,Smoothie,12.0,2023-11-19,Cash,,4.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2605566,Cake,6.0,2023-12-01,,,,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7051359,Coffee,10.0,2023-10-30,Unknown,,2.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2202863,Salad,25.0,2023-07-28,,,5.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7145672,Sandwich,4.0,2023-10-11,Credit Card,,4.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1515059,,12.0,2023-10-25,,In-store,3.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_7944534,Tea,3.0,2023-10-13,Digital Wallet,In-store,,2.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_6337312,Salad,5.0,2023-01-11,,In-store,5.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_5239202,Cake,3.0,2023-09-14,,,3.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1512184,Coffee,6.0,2023-01-28,,Takeaway,2.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_9864212,Smoothie,20.0,,,Unknown,4.0,5.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_6811368,Coffee,8.0,2023-02-18,,Takeaway,2.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_3854036,Juice,9.0,2023-11-07,Cash,,,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3873656,Coffee,6.0,2023-09-30,,Takeaway,2.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_7397665,Salad,25.0,2023-11-11,Credit Card,Takeaway,,5.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_1480967,Tea,3.0,,Cash,Takeaway,1.5,2.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_1510315,,6.0,2023-02-28,Cash,,2.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7763592,Smoothie,4.0,2023-02-17,,In-store,4.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_9710307,,3.0,2023-01-24,Unknown,Takeaway,1.5,,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_1860406,Coffee,4.0,2023-06-17,,Takeaway,2.0,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_2743696,Cookie,1.0,2023-04-28,,,1.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7640700,Juice,6.0,2023-01-15,Unknown,,3.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3227186,Salad,10.0,2023-05-05,Digital Wallet,,5.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2490435,Cookie,1.0,2023-03-13,,,1.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4698656,Smoothie,16.0,2023-12-07,,,4.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3507334,Juice,12.0,2023-05-05,Unknown,,3.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5255023,,8.0,2023-11-15,Credit Card,In-store,4.0,2.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_8669012,,S5_REVIEW_REQUIRED,2023-07-26,Digital Wallet,,1.5,3.0,MISSING_LOCATION,SCHEMA_VIOLATION
TXN_1299959,Smoothie,20.0,2023-06-23,Cash,,4.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3680047,Salad,25.0,2023-07-16,,,5.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8379880,Juice,9.0,2023-05-24,,Takeaway,3.0,,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4801832,Salad,10.0,2023-08-05,,Takeaway,5.0,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_3425783,Juice,6.0,2023-06-15,,,3.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4099487,,20.0,2023-01-25,Digital Wallet,,4.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7524977,,,2023-12-09,Unknown,,,4.0,MISSING_LOCATION,SCHEMA_VIOLATION
TXN_8295101,Tea,6.0,2023-10-23,,,1.5,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9021000,Coffee,6.0,2023-01-20,,,2.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4205369,Salad,25.0,2023-07-16,,Takeaway,5.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4551806,Tea,1.5,2023-01-09,Unknown,,1.5,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2282283,Cookie,2.0,2023-02-23,Digital Wallet,,1.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6643951,,4.0,2023-01-07,Credit Card,In-store,4.0,1.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_3722720,Salad,10.0,2023-06-27,,In-store,5.0,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_7624646,Smoothie,8.0,2023-03-24,,,4.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4015101,Sandwich,4.0,2023-01-18,Credit Card,,4.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5214219,Salad,20.0,2023-03-22,Credit Card,,5.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3388054,Coffee,10.0,2023-11-13,Cash,,2.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5817991,Smoothie,16.0,2023-05-24,Cash,,4.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2916247,Salad,15.0,2023-09-03,,In-store,,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4974012,Sandwich,20.0,2023-05-17,Cash,Takeaway,,5.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_7644000,Cake,6.0,2023-02-07,,Takeaway,3.0,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_5737831,Juice,12.0,2023-05-15,Unknown,Takeaway,,4.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_3446033,Cookie,3.0,2023-02-15,Credit Card,,1.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9551638,Salad,15.0,2023-06-25,Cash,,5.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5158607,Smoothie,16.0,2023-03-24,Credit Card,,,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5818032,,1.0,2023-04-19,Unknown,,1.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5404249,,4.0,2023-10-04,,Unknown,4.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_5484423,,4.0,2023-08-26,,,2.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3849488,Salad,5.0,2023-03-01,,In-store,,,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_9901424,Cookie,3.0,2023-05-30,Digital Wallet,,1.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3880417,Cookie,1.0,2023-06-27,,In-store,1.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_7387701,Coffee,2.0,,Cash,Takeaway,2.0,1.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_9904091,Salad,20.0,2023-05-20,,,5.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4953063,Tea,7.5,,Credit Card,Unknown,,5.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_5908857,Smoothie,20.0,2023-06-04,,In-store,4.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4411172,Smoothie,16.0,2023-07-09,Cash,,4.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6841805,Cake,6.0,2023-02-14,,,3.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2413026,Coffee,2.0,2023-04-26,,Takeaway,,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_6828371,Smoothie,16.0,2023-10-20,,,4.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8335965,Tea,7.5,2023-03-21,Credit Card,,1.5,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9747008,Tea,6.0,,Cash,Takeaway,1.5,4.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_6259001,Tea,,2023-01-30,Digital Wallet,In-store,1.5,4.0,CURRENCY_FORENSIC,SCHEMA_VIOLATION
TXN_4690415,Sandwich,8.0,,Digital Wallet,,,2.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_7946450,Smoothie,4.0,2023-07-15,Credit Card,In-store,,1.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_2611393,Smoothie,12.0,2023-04-25,,Unknown,4.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_2122597,Cake,9.0,2023-05-11,Credit Card,,3.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3267783,Cake,9.0,2023-10-30,,In-store,3.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_9190969,Coffee,2.0,2023-10-06,,In-store,2.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_9181144,,S5_REVIEW_REQUIRED,2023-10-25,,Takeaway,3.0,3.0,MISSING_PAYMENT,SCHEMA_VIOLATION
TXN_6490609,Salad,S5_REVIEW_REQUIRED,2023-03-03,,In-store,5.0,4.0,MISSING_PAYMENT,SCHEMA_VIOLATION
TXN_9938260,Smoothie,16.0,2023-03-03,,In-store,4.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_5486398,Cookie,4.0,2023-05-13,Cash,,1.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5875661,Sandwich,,2023-08-12,Credit Card,,4.0,3.0,MISSING_LOCATION,SCHEMA_VIOLATION
TXN_2555823,Cake,12.0,2023-06-21,Digital Wallet,,3.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3390072,Tea,1.5,2023-05-03,Credit Card,,1.5,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1248167,,4.0,2023-03-05,Cash,,4.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2147453,,4.0,2023-04-27,Credit Card,Unknown,1.0,4.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_9137801,,20.0,2023-06-10,Credit Card,In-store,4.0,5.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_4892303,Sandwich,16.0,2023-07-16,,Unknown,4.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_5985451,Sandwich,8.0,2023-07-24,,,4.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1218016,Tea,4.5,2023-11-26,Digital Wallet,,1.5,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8110646,,6.0,2023-06-07,Credit Card,Takeaway,3.0,2.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_3691087,Cookie,4.0,2023-07-11,,,1.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5571026,,5.0,2023-09-08,Cash,Takeaway,5.0,1.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_4242676,Coffee,S5_REVIEW_REQUIRED,2023-11-26,Credit Card,Takeaway,2.0,5.0,CURRENCY_FORENSIC,SCHEMA_VIOLATION
TXN_6835777,Juice,15.0,2023-05-11,Digital Wallet,,3.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6097706,Sandwich,16.0,2023-02-15,Cash,Takeaway,,4.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_5496581,Juice,3.0,2023-08-11,Credit Card,,3.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2897468,Salad,10.0,2023-10-10,Cash,,5.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3260087,Salad,25.0,2023-04-20,,,5.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3743336,Salad,10.0,2023-02-21,Digital Wallet,,5.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8510511,Coffee,8.0,2023-10-06,,,2.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2092306,Juice,S5_REVIEW_REQUIRED,2023-04-01,Unknown,In-store,3.0,4.0,CURRENCY_FORENSIC,SCHEMA_VIOLATION
TXN_6647319,Juice,15.0,2023-10-23,Credit Card,,3.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4483304,Smoothie,S5_REVIEW_REQUIRED,2023-11-08,Credit Card,Takeaway,4.0,4.0,CURRENCY_FORENSIC,SCHEMA_VIOLATION
TXN_4506778,Cake,9.0,2023-04-21,Digital Wallet,,3.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8226226,Sandwich,4.0,2023-07-30,,In-store,4.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4011694,,2.0,2023-09-02,Credit Card,In-store,2.0,1.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_3327212,Tea,3.0,2023-12-20,Credit Card,,1.5,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9989242,Sandwich,16.0,2023-09-12,,,4.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2035772,Cookie,2.0,2023-01-17,Cash,,,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2804828,Cake,9.0,2023-02-25,Cash,,3.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9684465,Cake,15.0,2023-02-15,,Takeaway,3.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_7570308,Tea,6.0,,Cash,,1.5,4.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_6476304,Sandwich,8.0,2023-03-17,Credit Card,,4.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3893927,Salad,20.0,2023-09-14,,In-store,5.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_5947976,Coffee,6.0,2023-05-21,,In-store,2.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_6484542,Salad,25.0,2023-05-18,Credit Card,,5.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5183630,Coffee,8.0,2023-02-15,,In-store,2.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_5562799,Cookie,5.0,2023-10-25,,,1.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9601220,,,2023-04-20,Digital Wallet,Takeaway,1.0,3.0,MISSING_ITEM,SCHEMA_VIOLATION
TXN_5327102,Cookie,2.0,2023-07-16,,,1.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5741619,Smoothie,20.0,2023-01-02,Cash,,4.0,,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6540284,Juice,3.0,2023-04-24,,,3.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9657957,Smoothie,8.0,2023-11-27,,,4.0,,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3670939,Tea,4.5,2023-07-13,Cash,,1.5,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1610204,Cake,3.0,2023-02-19,,Takeaway,3.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_8372268,Salad,10.0,2023-06-15,,Takeaway,,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_1239021,Sandwich,20.0,2023-09-15,Credit Card,Unknown,,5.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_1863866,Smoothie,4.0,2023-10-03,Cash,,4.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4630854,Tea,1.5,2023-02-10,Digital Wallet,,1.5,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5355693,Smoothie,4.0,2023-12-03,,,4.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4408913,Salad,10.0,2023-08-24,Cash,,5.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7716125,Cookie,2.0,2023-05-17,Digital Wallet,,1.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8031804,Coffee,8.0,2023-07-01,Credit Card,,2.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6928775,,2.0,2023-03-25,Cash,In-store,1.0,2.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_6755107,Smoothie,8.0,2023-11-14,Digital Wallet,,4.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5153899,Tea,4.5,2023-03-01,,Takeaway,1.5,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_5632156,Sandwich,16.0,2023-08-02,Digital Wallet,,4.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8861275,Smoothie,8.0,2023-10-31,,In-store,4.0,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_8961155,Cake,,2023-09-06,Cash,Takeaway,3.0,5.0,CURRENCY_FORENSIC,SCHEMA_VIOLATION
TXN_7090563,Smoothie,12.0,2023-08-17,,In-store,4.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_9737090,Sandwich,12.0,2023-06-01,,In-store,4.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_8774692,Tea,7.5,2023-07-12,Digital Wallet,,1.5,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9506372,Cake,12.0,2023-11-06,,,3.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2537138,Cake,9.0,2023-10-24,,Unknown,3.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_2015313,Salad,25.0,2023-10-18,Cash,,5.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5203710,,20.0,2023-04-22,Digital Wallet,,5.0,,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7059722,Sandwich,20.0,,Digital Wallet,In-store,4.0,5.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_3843541,,15.0,2023-03-06,Credit Card,In-store,5.0,3.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_4000025,Tea,7.5,2023-06-12,Unknown,Takeaway,,5.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_6039235,Juice,6.0,2023-06-25,Digital Wallet,,3.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6621756,Cookie,1.0,2023-11-14,,,1.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3923847,Cake,6.0,2023-09-12,Credit Card,,3.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1523567,Salad,S5_REVIEW_REQUIRED,2023-11-22,Digital Wallet,Takeaway,5.0,3.0,CURRENCY_FORENSIC,SCHEMA_VIOLATION
TXN_2151688,Cake,15.0,2023-09-29,,,3.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3520982,Salad,25.0,2023-10-26,,,5.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6130455,Tea,3.0,,Digital Wallet,Unknown,1.5,2.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_8936591,Cookie,5.0,2023-03-22,,In-store,1.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_2896048,Tea,6.0,2023-05-17,Cash,,,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1319834,Cookie,1.0,2023-03-31,,,1.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9042043,Cookie,4.0,,Cash,Takeaway,1.0,4.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_4076463,Cookie,3.0,2023-06-25,Digital Wallet,,1.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1901704,Salad,25.0,2023-11-17,Cash,,5.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4386732,Smoothie,16.0,2023-08-01,Cash,,4.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3174336,Cookie,1.0,2023-07-17,,,1.0,,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4983903,,20.0,2023-09-18,,,4.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3879110,,S5_REVIEW_REQUIRED,2023-03-18,Credit Card,Takeaway,1.0,4.0,MISSING_ITEM,SCHEMA_VIOLATION
TXN_9551491,Salad,5.0,2023-07-13,,,5.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2732570,Cookie,3.0,2023-06-23,Digital Wallet,,1.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7876775,Coffee,10.0,2023-02-09,,Takeaway,2.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_7566250,Salad,15.0,2023-06-04,,Takeaway,5.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_1487762,Tea,4.5,2023-02-07,,,1.5,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3750900,Tea,3.0,2023-04-03,Credit Card,In-store,,2.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
